number,value,params_w_neo4j,params_w_semantique,state
387,0.967187077699881,0.46504168421610875,0.9467410210458382,COMPLETE
388,0.9673040625149589,0.4321478139552351,0.8072282696293116,COMPLETE
389,0.9671946632883501,0.40061468087679253,0.8883473542768632,COMPLETE
390,0.9673040625149589,0.45227013620732737,0.7867261018305193,COMPLETE
391,0.9673040625149589,0.4860536326873973,0.8320835380526433,COMPLETE
392,0.9673040625149589,0.42090391682301653,0.7717348044855177,COMPLETE
393,0.9671798495288934,0.3564656324874431,0.8641903032043475,COMPLETE
394,0.967187077699881,0.39260275720510407,0.8126584160972958,COMPLETE
395,0.9673040625149589,0.433736704940801,0.79517731359962,COMPLETE
396,0.9671946632883501,0.4097225047728322,0.9227664825019292,COMPLETE
397,0.9673204327145172,0.45421795909388163,0.7407151923035797,COMPLETE
398,0.9671700890779117,0.30935191401741363,0.8377565923939263,COMPLETE
399,0.9673204327145172,0.4737703920506893,0.7599210380527457,COMPLETE
400,0.967187077699881,0.3813223338754617,0.8176651745584445,COMPLETE
401,0.9673040625149589,0.5076576309876805,0.8799423025648418,COMPLETE
402,0.9673040625149589,0.42357559114858595,0.7933846627284616,COMPLETE
403,0.9674566740230681,0.44400085170463477,0.8496295058245262,COMPLETE
404,0.9673040625149589,0.4083046030400108,0.7679974245682353,COMPLETE
405,0.9671946632883501,0.36877787650243277,0.8241235418537155,COMPLETE
406,0.967187077699881,0.44522711145670113,0.9099374949488014,COMPLETE
407,0.9671798495288934,0.33878564649706727,0.8025226882751884,COMPLETE
408,0.9672102335439694,0.39237443067889266,0.7754676329948825,COMPLETE
409,0.967187077699881,0.4659047044740259,0.9478759696211966,COMPLETE
410,0.9673040625149589,0.48734555363704457,0.8570568808820592,COMPLETE
411,0.9674566740230681,0.43110866436572237,0.8240930430978711,COMPLETE
412,0.9673040625149589,0.4172608200388599,0.7902912729695075,COMPLETE
413,0.967187077699881,0.39717847944158313,0.820794780222594,COMPLETE
414,0.9673040625149589,0.4236094912429418,0.7452171712553353,COMPLETE
415,0.9673040625149589,0.4616121500540507,0.8058610349258875,COMPLETE
416,0.9671700890779117,0.37286932750596813,0.9764863600495756,COMPLETE
417,0.9673040625149589,0.40852076796870873,0.7783521143888876,COMPLETE
418,0.9674566740230681,0.43725580412483267,0.8380642052538851,COMPLETE
419,0.9673040625149589,0.44183337413261164,0.8363776885415114,COMPLETE
420,0.9673040625149589,0.48891139823014135,0.8713857122539256,COMPLETE
421,0.9673040625149589,0.4688377441822622,0.8315565817676879,COMPLETE
422,0.967187077699881,0.4338915803418838,0.8955122788811999,COMPLETE
423,0.967187077699881,0.45348194900956973,0.9254719075383815,COMPLETE
424,0.9671946632883501,0.38831805941286013,0.8450369998046694,COMPLETE
425,0.9673040625149589,0.43101645390395044,0.8178100751659612,COMPLETE
426,0.967260351163837,0.5037620034370907,0.7249478473620128,COMPLETE
427,0.9671946632883501,0.4022549968909819,0.8664835454439478,COMPLETE
428,0.9673040625149589,0.4500778163052855,0.7869738348252138,COMPLETE
429,0.967260351163837,0.4774879583105353,0.7600700703206301,COMPLETE
430,0.9671946632883501,0.42735587172603307,0.9953065756107689,COMPLETE
431,0.9671946632883501,0.3608647516569931,0.8207617589066113,COMPLETE
432,0.967260351163837,0.516783841161445,0.802617800996225,COMPLETE
433,0.967187077699881,0.40950136952525196,0.8442273740595045,COMPLETE
434,0.967187077699881,0.46249705882646036,0.9530566061423869,COMPLETE
435,0.967187077699881,0.38217905440614114,0.7802168704962101,COMPLETE
436,0.9505533164102268,0.007839071690844579,0.8812406824150166,COMPLETE
437,0.967187077699881,0.4352724311796887,0.9062207913606872,COMPLETE
438,0.9672102335439694,0.41399689089902225,0.8235563327657065,COMPLETE
439,0.9670414229075699,0.7712819831981089,0.8017021479556665,COMPLETE
440,0.9664864708057366,0.2477664315807413,0.8526678757579533,COMPLETE
441,0.9673040625149589,0.3941414790412372,0.7455802048082731,COMPLETE
442,0.9673040625149589,0.44397243748359294,0.766193885663624,COMPLETE
443,0.9673040625149589,0.48806123158584225,0.8345728703822213,COMPLETE
444,0.9549837371812662,0.0362622737039891,0.809385366847266,COMPLETE
445,0.9671946632883501,0.42569120279233397,0.9376459717822527,COMPLETE
446,0.9673040625149589,0.4582484031410065,0.7890677066521513,COMPLETE
447,0.9671946632883501,0.3715431926773538,0.8692913450829691,COMPLETE
448,0.9671798495288934,0.3460603975306009,0.8290097670193112,COMPLETE
449,0.9638899768497072,0.2092523312931014,0.7649181872389288,COMPLETE
450,0.9671946632883501,0.3976432061832478,0.8953459068900805,COMPLETE
451,0.9673040625149589,0.4226840841345648,0.799415540330444,COMPLETE
452,0.9670414229075699,0.9796473752923466,0.8467216445339004,COMPLETE
453,0.967187077699881,0.4742769500155243,0.9658565601108741,COMPLETE
454,0.9670414229075699,0.44687450231143677,0.1434386892849422,COMPLETE
455,0.9673040625149589,0.4081288287091305,0.7302220025982062,COMPLETE
456,0.967187077699881,0.383786793545343,0.8152510851681446,COMPLETE
457,0.967187077699881,0.44693781869632526,0.924499609437144,COMPLETE
458,0.9673040625149589,0.4246846625446491,0.7811980163196904,COMPLETE
459,0.9673204327145172,0.490310884200293,0.8308485539483756,COMPLETE
460,0.9670414229075699,0.4617274406855445,0.24625479570390335,COMPLETE
461,0.9673040625149589,0.4005544566743417,0.7553926471624333,COMPLETE
462,0.9672102335439694,0.4266897043613506,0.8577292871156956,COMPLETE
463,0.967260351163837,0.5193333133747026,0.8053298252649762,COMPLETE
464,0.967187077699881,0.36166412394436487,0.7765373173056778,COMPLETE
465,0.9672102335439694,0.4406116471907092,0.8853753758054989,COMPLETE
466,0.9671798495288934,0.32700081410962234,0.7924463584482693,COMPLETE
467,0.9672102335439694,0.40616541426880653,0.8200937637497591,COMPLETE
468,0.9671798495288934,0.37881598000602507,0.9105896799436115,COMPLETE
469,0.9673040625149589,0.47213044709358365,0.8422314333595599,COMPLETE
470,0.9673916018969144,0.4212152608030468,0.8116906904007011,COMPLETE
471,0.9674566740230681,0.4531873735145638,0.8661457164554973,COMPLETE
472,0.9673040625149589,0.49723642472690394,0.8821508637887929,COMPLETE
473,0.9673040625149589,0.4720743558796467,0.8650195325795799,COMPLETE
474,0.9672102335439694,0.4549608335837395,0.904090777433849,COMPLETE
475,0.9674281470672251,0.44468169811883357,0.8709033140224052,COMPLETE
476,0.9672102335439694,0.43874408080308264,0.8660169541740476,COMPLETE
477,0.9674281470672251,0.43502754816252576,0.8546778539812444,COMPLETE
478,0.9672102335439694,0.4497587617174723,0.8929512676434626,COMPLETE
479,0.9671946632883501,0.3948333495728356,0.884704968019958,COMPLETE
480,0.9670414229075699,0.43641761748336977,0.3804221022074288,COMPLETE
481,0.967187077699881,0.4177338872008823,0.865824352262067,COMPLETE
482,0.9673040625149589,0.4653638594488444,0.8558433456121959,COMPLETE
483,0.9673040625149589,0.4483391907333484,0.8504752911104313,COMPLETE
484,0.9671946632883501,0.4018417175518613,0.8742554172536551,COMPLETE
485,0.9671946632883501,0.37623690140098914,0.8429694424618518,COMPLETE
486,0.9672102335439694,0.4149991903620917,0.8380040968694357,COMPLETE
487,0.9626976979789298,0.12048610683389938,0.872030605989814,COMPLETE
488,0.9673040625149589,0.4319436851911719,0.7466281361671704,COMPLETE
489,0.9673040625149589,0.4822191819390584,0.837927140161053,COMPLETE
490,0.9670414229075699,0.3902638999521931,0.03638049111210462,COMPLETE
491,0.9673040625149589,0.4572056389816899,0.8585939650256107,COMPLETE
492,0.9671608860685206,0.356330639986542,0.8911755528196585,COMPLETE
493,0.9673040625149589,0.4154353603404804,0.7901690580096317,COMPLETE
494,0.9673040625149589,0.44176075050987107,0.7622736095129599,COMPLETE
495,0.967187077699881,0.39329308173519323,0.8304359861100831,COMPLETE
496,0.9673040625149589,0.49995037193194564,0.851538360072133,COMPLETE
497,0.9673040625149589,0.4323761647030635,0.7750983493918708,COMPLETE
498,0.967260351163837,0.46640025859681056,0.735158909929321,COMPLETE
499,0.9672102335439694,0.41585908906192887,0.8196261652241487,COMPLETE
